,active_cases,cases_mavg,confirmed_cases,daily_cases,daily_cases_growth,daily_cases_mavg,daily_cases_mavg_100k,deaths,deaths_mavg,estimated_cases,expected_mortality,infectious_period_cases,last_updated,new_deaths,new_deaths_growth,new_deaths_mavg,new_deaths_mavg_100k,notification_rate,population,state_id,state_name,state_num_id,total_estimated_cases,data_last_refreshed
0,,,1.0,1.0,estabilizando,,,0.0,,,,1.0,2020-03-20,0.0,estabilizando,,,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
1,,,3.0,2.0,estabilizando,,,0.0,,,,3.0,2020-03-21,0.0,estabilizando,,,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
2,,,3.0,0.0,estabilizando,,,0.0,,,,3.0,2020-03-22,0.0,estabilizando,,,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
3,,,3.0,0.0,estabilizando,,,0.0,,,,3.0,2020-03-23,0.0,estabilizando,,,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
4,,,5.0,2.0,estabilizando,,,0.0,,,,5.0,2020-03-24,0.0,estabilizando,,,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
5,,,5.0,0.0,estabilizando,,,0.0,,,,5.0,2020-03-25,0.0,estabilizando,,,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
6,,,6.0,1.0,estabilizando,0.9,0.05064074610699264,0.0,,,,6.0,2020-03-26,0.0,estabilizando,0.0,0.0,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
7,,,6.0,0.0,estabilizando,0.7,0.03938724697210539,0.0,,,,6.0,2020-03-27,0.0,estabilizando,0.0,0.0,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
8,,,6.0,0.0,estabilizando,0.4,0.02250699826977451,0.0,,,,6.0,2020-03-28,0.0,estabilizando,0.0,0.0,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
9,,,6.0,0.0,estabilizando,0.4,0.02250699826977451,0.0,,,,6.0,2020-03-29,0.0,estabilizando,0.0,0.0,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
10,,,8.0,2.0,estabilizando,0.7,0.03938724697210539,1.0,,,,8.0,2020-03-30,1.0,estabilizando,0.1,0.005626749567443627,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
11,,,9.0,1.0,estabilizando,0.6,0.03376049740466176,1.0,,,,9.0,2020-03-31,0.0,estabilizando,0.1,0.005626749567443627,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
12,,,9.0,0.0,estabilizando,0.6,0.03376049740466176,1.0,,,,9.0,2020-04-01,0.0,estabilizando,0.1,0.005626749567443627,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
13,,,10.0,1.0,estabilizando,0.6,0.03376049740466176,1.0,,,,10.0,2020-04-02,0.0,estabilizando,0.1,0.005626749567443627,,1777225,RO,Rondônia,11,,2020-09-16 18:27:08
14,770.0,0.6666666666666666,10.0,0.0,estabilizando,0.6,0.03376049740466176,1.0,0.06666666666666668,57.0,0.0045817110720364615,9.0,2020-04-03,0.0,estabilizando,0.1,0.005626749567443627,0.011695906432748536,1777225,RO,Rondônia,11,57.0,2020-09-16 18:27:08
15,684.0,0.6666666666666666,11.0,1.0,estabilizando,0.7,0.03938724697210539,1.0,0.06666666666666668,57.0,0.0045817110720364615,8.0,2020-04-04,0.0,estabilizando,0.1,0.005626749567443627,0.011695906432748536,1777225,RO,Rondônia,11,114.0,2020-09-16 18:27:08
16,630.0,0.7333333333333333,14.0,3.0,estabilizando,1.1,0.06189424524187991,1.0,0.06666666666666668,42.0,0.0045817110720364615,11.0,2020-04-05,0.0,estabilizando,0.1,0.005626749567443627,0.01746031746031746,1777225,RO,Rondônia,11,156.0,2020-09-16 18:27:08
17,870.0,1.0,18.0,4.0,estabilizando,1.4,0.07877449394421078,1.0,0.06666666666666668,58.0,0.0045817110720364615,15.0,2020-04-06,0.0,estabilizando,0.0,0.0,0.017241379310344827,1777225,RO,Rondônia,11,214.0,2020-09-16 18:27:08
18,1350.0,1.3333333333333333,23.0,5.0,estabilizando,2.0,0.11253499134887254,1.0,0.06666666666666668,100.0,0.0045817110720364615,18.0,2020-04-07,0.0,estabilizando,0.0,0.0,0.013333333333333329,1777225,RO,Rondônia,11,314.0,2020-09-16 18:27:08
19,1515.0,1.4,26.0,3.0,crescendo,2.4,0.13504198961864705,1.0,0.06666666666666668,101.0,0.0045817110720364615,21.0,2020-04-08,0.0,estabilizando,0.0,0.0,0.01386138613861386,1777225,RO,Rondônia,11,415.0,2020-09-16 18:27:08
20,1650.0,1.5333333333333334,28.0,2.0,crescendo,2.6,0.14629548875353432,2.0,0.13333333333333333,115.0,0.0045817110720364615,22.0,2020-04-09,1.0,estabilizando,0.1,0.005626749567443627,0.013333333333333334,1777225,RO,Rondônia,11,530.0,2020-09-16 18:27:08
21,2625.0,1.7333333333333334,32.0,4.0,crescendo,3.1,0.17442923659075246,2.0,0.13333333333333333,175.0,0.0045817110720364615,26.0,2020-04-10,0.0,estabilizando,0.1,0.005626749567443627,0.009904761904761906,1777225,RO,Rondônia,11,705.0,2020-09-16 18:27:08
22,2895.0,1.8666666666666667,34.0,2.0,crescendo,3.3,0.18568273572563967,2.0,0.13333333333333333,193.0,0.0045817110720364615,28.0,2020-04-11,0.0,estabilizando,0.1,0.005626749567443627,0.009671848013816924,1777225,RO,Rondônia,11,898.0,2020-09-16 18:27:08
23,3225.0,2.4,42.0,8.0,crescendo,4.0,0.22506998269774509,2.0,0.13333333333333333,215.0,0.0045817110720364615,36.0,2020-04-12,0.0,estabilizando,0.1,0.005626749567443627,0.01116279069767442,1777225,RO,Rondônia,11,1113.0,2020-09-16 18:27:08
24,4151.0,2.4,42.0,0.0,estabilizando,3.4,0.1913094852930833,2.0,0.13333333333333333,293.0,0.0045817110720364615,34.0,2020-04-13,0.0,estabilizando,0.1,0.005626749567443627,0.008191126279863481,1777225,RO,Rondônia,11,1406.0,2020-09-16 18:27:08
25,4338.0,4.066666666666666,69.0,27.0,estabilizando,6.6,0.37136547145127935,2.0,0.06666666666666668,294.0,0.0045817110720364615,60.0,2020-04-14,0.0,estabilizando,0.1,0.005626749567443627,0.01383219954648526,1777225,RO,Rondônia,11,1700.0,2020-09-16 18:27:08
26,4650.0,4.266666666666667,73.0,4.0,estabilizando,6.7,0.37699222101872304,2.0,0.06666666666666668,310.0,0.0045817110720364615,64.0,2020-04-15,0.0,estabilizando,0.1,0.005626749567443627,0.013763440860215055,1777225,RO,Rondônia,11,2010.0,2020-09-16 18:27:08
27,5424.0,5.533333333333332,92.0,19.0,estabilizando,9.1,0.5120342106373701,3.0,0.13333333333333333,366.0,0.0045817110720364615,82.0,2020-04-16,1.0,estabilizando,0.1,0.005626749567443627,0.0151183970856102,1777225,RO,Rondônia,11,2376.0,2020-09-16 18:27:08
28,6120.0,6.666666666666668,110.0,18.0,estabilizando,11.1,0.6245692019862426,3.0,0.13333333333333333,408.0,0.0045817110720364615,100.0,2020-04-17,0.0,estabilizando,0.1,0.005626749567443627,0.016339869281045753,1777225,RO,Rondônia,11,2784.0,2020-09-16 18:27:08
29,6886.0,7.866666666666666,128.0,18.0,crescendo,13.4,0.7539844420374461,4.0,0.2,463.0,0.0045817110720364615,117.0,2020-04-18,1.0,estabilizando,0.3,0.01688024870233088,0.0169906407487401,1777225,RO,Rondônia,11,3247.0,2020-09-16 18:27:08
30,7320.0,9.933333333333334,160.0,32.0,crescendo,16.9,0.9509206768979728,4.0,0.2,498.0,0.0045817110720364615,146.0,2020-04-19,0.0,estabilizando,0.3,0.01688024870233088,0.019946452476572958,1777225,RO,Rondônia,11,3745.0,2020-09-16 18:27:08
31,7690.0,12.333333333333336,199.0,39.0,crescendo,22.4,1.2603919031073725,4.0,0.2,524.0,0.0045817110720364615,181.0,2020-04-20,0.0,estabilizando,0.3,0.01688024870233088,0.023536895674300257,1777225,RO,Rondônia,11,4269.0,2020-09-16 18:27:08
32,7932.0,13.666666666666664,223.0,24.0,estabilizando,22.0,1.237884904837598,5.0,0.26666666666666666,542.0,0.0045817110720364615,200.0,2020-04-21,1.0,estabilizando,0.4,0.02250699826977451,0.025215252152521524,1777225,RO,Rondônia,11,4811.0,2020-09-16 18:27:08
33,8171.0,13.333333333333336,223.0,0.0,estabilizando,21.4,1.204124407432936,5.0,0.26666666666666666,553.0,0.0045817110720364615,197.0,2020-04-22,0.0,estabilizando,0.4,0.02250699826977451,0.024110910186859555,1777225,RO,Rondônia,11,5364.0,2020-09-16 18:27:08
34,8875.0,14.933333333333335,250.0,27.0,estabilizando,22.6,1.27164540224226,5.0,0.26666666666666666,597.0,0.0045817110720364615,222.0,2020-04-23,0.0,estabilizando,0.3,0.01688024870233088,0.0250139586823004,1777225,RO,Rondônia,11,5961.0,2020-09-16 18:27:08
35,8700.0,17.466666666666665,290.0,40.0,estabilizando,25.7,1.446074638833012,5.0,0.2,589.0,0.0045817110720364615,258.0,2020-04-24,0.0,estabilizando,0.3,0.01688024870233088,0.029654782116581777,1777225,RO,Rondônia,11,6550.0,2020-09-16 18:27:08
36,9192.0,19.733333333333334,328.0,38.0,estabilizando,28.6,1.6092503762888777,6.0,0.26666666666666666,617.0,0.0045817110720364615,294.0,2020-04-25,1.0,estabilizando,0.3,0.01688024870233088,0.03198271204754187,1777225,RO,Rondônia,11,7167.0,2020-09-16 18:27:08
37,9938.0,22.0,364.0,36.0,estabilizando,29.1,1.6373841241260956,9.0,0.4666666666666667,679.0,0.0045817110720364615,322.0,2020-04-26,3.0,estabilizando,0.7,0.03938724697210539,0.03240058910162003,1777225,RO,Rondônia,11,7846.0,2020-09-16 18:27:08
38,11160.0,23.4,393.0,29.0,estabilizando,27.7,1.5586096301818846,9.0,0.4666666666666667,744.0,0.0045817110720364615,351.0,2020-04-27,0.0,estabilizando,0.7,0.03938724697210539,0.031451612903225803,1777225,RO,Rondônia,11,8590.0,2020-09-16 18:27:08
39,10362.0,24.73333333333333,413.0,20.0,estabilizando,27.1,1.5248491327772231,10.0,0.5333333333333333,745.0,0.0045817110720364615,344.0,2020-04-28,1.0,estabilizando,0.7,0.03938724697210539,0.033199105145413875,1777225,RO,Rondônia,11,9335.0,2020-09-16 18:27:08
40,12818.0,24.266666666666666,433.0,20.0,estabilizando,30.0,1.6880248702330882,14.0,0.8,864.0,0.0045817110720364615,360.0,2020-04-29,4.0,estabilizando,1.3,0.07314774437676716,0.028086419753086414,1777225,RO,Rondônia,11,10199.0,2020-09-16 18:27:08
41,13083.0,28.33333333333333,498.0,65.0,estabilizando,35.4,1.991869346875044,15.0,0.8666666666666667,913.0,0.0045817110720364615,406.0,2020-04-30,1.0,estabilizando,1.4,0.07877449394421078,0.031033223804308136,1777225,RO,Rondônia,11,11112.0,2020-09-16 18:27:08
42,12935.0,32.86666666666667,585.0,87.0,estabilizando,42.1,2.368861567893767,18.0,1.0,895.0,0.0045817110720364615,475.0,2020-05-01,3.0,estabilizando,1.9,0.10690824178142892,0.03672253258845439,1777225,RO,Rondônia,11,12007.0,2020-09-16 18:27:08
43,12024.0,36.266666666666666,654.0,69.0,estabilizando,46.6,2.6220652984287303,23.0,1.3333333333333333,829.0,0.0045817110720364615,526.0,2020-05-02,5.0,estabilizando,2.4,0.13504198961864705,0.043747486932046636,1777225,RO,Rondônia,11,12836.0,2020-09-16 18:27:08
44,14239.0,38.46666666666667,705.0,51.0,crescendo,48.7,2.7402270393450467,24.0,1.3333333333333333,1005.0,0.0045817110720364615,545.0,2020-05-03,1.0,estabilizando,2.1,0.11816174091631618,0.03827529021558872,1777225,RO,Rondônia,11,13841.0,2020-09-16 18:27:08
45,15462.0,39.73333333333333,756.0,51.0,crescendo,51.9,2.9202830255032426,25.0,1.4,1103.0,0.0045817110720364615,557.0,2020-05-04,1.0,estabilizando,2.3,0.12941524005120342,0.03602296766394681,1777225,RO,Rondônia,11,14944.0,2020-09-16 18:27:08
46,16885.0,44.13333333333333,861.0,105.0,crescendo,64.0,3.6011197231639214,29.0,1.6666666666666667,1168.0,0.0045817110720364615,638.0,2020-05-05,4.0,estabilizando,2.7,0.15192223832097795,0.03778538812785388,1777225,RO,Rondônia,11,16112.0,2020-09-16 18:27:08
47,17085.0,48.0,943.0,82.0,crescendo,72.9,4.101900434666405,33.0,1.8666666666666667,1139.0,0.0045817110720364615,720.0,2020-05-06,4.0,estabilizando,2.7,0.15192223832097795,0.042142230026338885,1777225,RO,Rondônia,11,17251.0,2020-09-16 18:27:08
48,18099.0,58.33333333333334,1098.0,155.0,crescendo,85.7,4.822124379299188,37.0,2.1333333333333333,1245.0,0.0045817110720364615,848.0,2020-05-07,4.0,estabilizando,3.1,0.17442923659075246,0.04685408299866131,1777225,RO,Rondônia,11,18496.0,2020-09-16 18:27:08
49,18165.0,64.8,1222.0,124.0,crescendo,91.0,5.120342106373701,39.0,2.2666666666666666,1263.0,0.0045817110720364615,932.0,2020-05-08,2.0,estabilizando,3.0,0.1688024870233088,0.051306413301662704,1777225,RO,Rondônia,11,19759.0,2020-09-16 18:27:08
50,19200.0,64.86666666666666,1263.0,41.0,estabilizando,87.0,4.895272123675956,41.0,2.4,1332.0,0.0045817110720364615,935.0,2020-05-09,2.0,estabilizando,2.6,0.14629548875353432,0.048698698698698695,1777225,RO,Rondônia,11,21091.0,2020-09-16 18:27:08
51,18794.0,64.93333333333334,1302.0,39.0,estabilizando,85.3,4.799617381029414,43.0,2.466666666666667,1301.0,0.0045817110720364615,938.0,2020-05-10,2.0,estabilizando,2.7,0.15192223832097795,0.04991032539072509,1777225,RO,Rondônia,11,22392.0,2020-09-16 18:27:08
52,18968.0,68.93333333333334,1398.0,96.0,estabilizando,91.7,5.159729353345806,47.0,2.533333333333333,1301.0,0.0045817110720364615,1005.0,2020-05-11,4.0,estabilizando,3.1,0.17442923659075246,0.052984883423007945,1777225,RO,Rondônia,11,23693.0,2020-09-16 18:27:08
53,18634.0,71.13333333333334,1460.0,62.0,estabilizando,85.6,4.816497629731744,50.0,2.7333333333333334,1266.0,0.0045817110720364615,1047.0,2020-05-12,3.0,estabilizando,3.0,0.1688024870233088,0.056187467087941034,1777225,RO,Rondônia,11,24959.0,2020-09-16 18:27:08
54,17552.0,79.93333333333334,1612.0,152.0,estabilizando,95.6,5.379172586476106,50.0,2.6666666666666665,1190.0,0.0045817110720364615,1179.0,2020-05-13,0.0,estabilizando,2.4,0.13504198961864705,0.06717086834733894,1777225,RO,Rondônia,11,26149.0,2020-09-16 18:27:08
55,18474.0,83.53333333333333,1686.0,74.0,estabilizando,84.0,4.726469636652647,56.0,2.8,1299.0,0.0045817110720364615,1188.0,2020-05-14,6.0,estabilizando,2.7,0.15192223832097795,0.06430587631511417,1777225,RO,Rondônia,11,27448.0,2020-09-16 18:27:08
56,18723.0,86.4,1794.0,108.0,estabilizando,81.7,4.597054396601443,62.0,3.1333333333333333,1338.0,0.0045817110720364615,1209.0,2020-05-15,6.0,estabilizando,3.3,0.18568273572563967,0.06457399103139014,1777225,RO,Rondônia,11,28786.0,2020-09-16 18:27:08
57,21634.0,88.86666666666666,1918.0,124.0,estabilizando,93.6,5.266637595127235,69.0,3.4,1521.0,0.0045817110720364615,1264.0,2020-05-16,7.0,estabilizando,4.0,0.22506998269774509,0.05842647381108919,1777225,RO,Rondônia,11,30307.0,2020-09-16 18:27:08
58,25890.0,87.26666666666668,1963.0,45.0,estabilizando,94.4,5.311651591666784,74.0,3.4,1796.0,0.0045817110720364615,1258.0,2020-05-17,5.0,estabilizando,4.4,0.2475769809675196,0.0485894580549369,1777225,RO,Rondônia,11,32103.0,2020-09-16 18:27:08
59,25668.0,89.2,2043.0,80.0,estabilizando,92.1,5.182236351615581,83.0,3.933333333333333,1779.0,0.0045817110720364615,1287.0,2020-05-18,9.0,crescendo,5.1,0.2869642279396249,0.05014052838673412,1777225,RO,Rondônia,11,33882.0,2020-09-16 18:27:08
60,24530.0,110.46666666666668,2413.0,370.0,estabilizando,136.1,7.6580061612907775,88.0,4.2,1746.0,0.0045817110720364615,1552.0,2020-05-19,5.0,crescendo,5.4,0.3038444766419559,0.0632684230622375,1777225,RO,Rondônia,11,35628.0,2020-09-16 18:27:08
61,25876.0,109.2,2499.0,86.0,estabilizando,126.7,7.129091701951076,90.0,4.066666666666666,1816.0,0.0045817110720364615,1556.0,2020-05-20,2.0,crescendo,5.7,0.32072472534428675,0.06013215859030838,1777225,RO,Rondônia,11,37444.0,2020-09-16 18:27:08
62,24364.0,103.73333333333332,2499.0,0.0,estabilizando,116.1,6.532656247802051,90.0,3.8,1804.0,0.0045817110720364615,1401.0,2020-05-21,0.0,estabilizando,4.9,0.2757107288047377,0.057501847745750186,1777225,RO,Rondônia,11,39248.0,2020-09-16 18:27:08
63,22641.0,111.73333333333332,2774.0,275.0,estabilizando,140.0,7.877449394421077,106.0,4.6,1630.0,0.0045817110720364615,1552.0,2020-05-22,16.0,estabilizando,6.3,0.3544852227489485,0.0685480572597137,1777225,RO,Rondônia,11,40878.0,2020-09-16 18:27:08
64,33457.0,125.8,3109.0,335.0,estabilizando,170.1,9.57110101422161,115.0,5.066666666666666,2280.0,0.0045817110720364615,1846.0,2020-05-23,9.0,estabilizando,6.6,0.37136547145127935,0.055175438596491225,1777225,RO,Rondônia,11,43158.0,2020-09-16 18:27:08
65,32997.0,129.2,3201.0,92.0,estabilizando,176.9,9.953719984807774,121.0,5.333333333333333,2245.0,0.0045817110720364615,1899.0,2020-05-24,6.0,estabilizando,6.7,0.37699222101872304,0.057550111358574615,1777225,RO,Rondônia,11,45403.0,2020-09-16 18:27:08
66,34110.0,130.8,3264.0,63.0,estabilizando,174.4,9.813051245621686,121.0,5.2,2391.0,0.0045817110720364615,1866.0,2020-05-25,0.0,estabilizando,5.4,0.3038444766419559,0.0547051442910916,1777225,RO,Rondônia,11,47794.0,2020-09-16 18:27:08
67,36740.0,139.66666666666666,3493.0,229.0,estabilizando,154.3,8.682074582565518,133.0,5.7333333333333325,2524.0,0.0045817110720364615,2033.0,2020-05-26,12.0,estabilizando,6.4,0.3601119723163921,0.055335446381405175,1777225,RO,Rondônia,11,50318.0,2020-09-16 18:27:08
68,36012.0,160.13333333333333,3862.0,369.0,estabilizando,194.7,10.955281407812741,137.0,5.8,2563.0,0.0045817110720364615,2250.0,2020-05-27,4.0,estabilizando,6.7,0.37699222101872304,0.06247886591234233,1777225,RO,Rondônia,11,52881.0,2020-09-16 18:27:08
69,40298.0,176.0,4252.0,390.0,estabilizando,250.4,14.089380916878845,142.0,6.133333333333334,2764.0,0.0045817110720364615,2566.0,2020-05-28,5.0,estabilizando,7.4,0.4163794679908284,0.06367583212735166,1777225,RO,Rondônia,11,55645.0,2020-09-16 18:27:08
70,39538.0,187.73333333333332,4502.0,250.0,estabilizando,246.9,13.892444682018313,145.0,5.933333333333334,2741.0,0.0045817110720364615,2708.0,2020-05-29,3.0,estabilizando,5.6,0.3150979757768431,0.06849081843609388,1777225,RO,Rondônia,11,58386.0,2020-09-16 18:27:08
71,40579.0,196.6,4743.0,241.0,estabilizando,233.4,13.132833490413425,151.0,5.933333333333334,2824.0,0.0045817110720364615,2825.0,2020-05-30,6.0,estabilizando,5.1,0.2869642279396249,0.06961756373937678,1777225,RO,Rondônia,11,61210.0,2020-09-16 18:27:08
72,42247.0,201.6,4942.0,199.0,estabilizando,248.7,13.993726174232302,156.0,5.8,2859.0,0.0045817110720364615,2979.0,2020-05-31,5.0,estabilizando,5.0,0.28133747837218137,0.07051416579223505,1777225,RO,Rondônia,11,64069.0,2020-09-16 18:27:08
73,41660.0,198.6,4942.0,0.0,estabilizando,239.7,13.487318713162374,156.0,5.466666666666668,2854.0,0.0045817110720364615,2899.0,2020-06-01,0.0,estabilizando,5.0,0.28133747837218137,0.06958654519971967,1777225,RO,Rondônia,11,66923.0,2020-09-16 18:27:08
74,36886.0,228.9333333333333,5477.0,535.0,estabilizando,283.4,15.94620827413524,172.0,5.933333333333334,2756.0,0.0045817110720364615,3064.0,2020-06-02,16.0,estabilizando,5.6,0.3150979757768431,0.08306724721819063,1777225,RO,Rondônia,11,69679.0,2020-09-16 18:27:08
75,42001.0,220.06666666666663,5714.0,237.0,estabilizando,264.6,14.88837935545584,180.0,6.133333333333334,2875.0,0.0045817110720364615,3215.0,2020-06-03,8.0,estabilizando,6.1,0.34323172361406123,0.07654492753623188,1777225,RO,Rondônia,11,72554.0,2020-09-16 18:27:08
76,43665.0,264.0,6459.0,745.0,estabilizando,315.3,17.741141386149753,194.0,6.933333333333334,2911.0,0.0045817110720364615,3960.0,2020-06-04,14.0,estabilizando,7.4,0.4163794679908284,0.09069048436963242,1777225,RO,Rondônia,11,75465.0,2020-09-16 18:27:08
77,42979.0,290.8666666666667,6862.0,403.0,estabilizando,337.1,18.967772791852468,213.0,8.2,3058.0,0.0045817110720364615,4088.0,2020-06-05,19.0,estabilizando,9.7,0.5457947080420318,0.09511663396555484,1777225,RO,Rondônia,11,78523.0,2020-09-16 18:27:08
78,42765.0,328.46666666666664,7701.0,839.0,estabilizando,422.6,23.77864367201677,228.0,8.133333333333333,3059.0,0.0045817110720364615,4592.0,2020-06-06,15.0,crescendo,11.0,0.618942452418799,0.10737713849841997,1777225,RO,Rondônia,11,81582.0,2020-09-16 18:27:08
79,34646.0,333.4,8110.0,409.0,estabilizando,452.6,25.466668542249856,235.0,8.0,2353.0,0.0045817110720364615,4909.0,2020-06-07,7.0,crescendo,11.3,0.6358227011211299,0.14169145771355715,1777225,RO,Rondônia,11,83935.0,2020-09-16 18:27:08
80,40089.0,361.66666666666674,8626.0,516.0,crescendo,526.3,29.61358297345581,245.0,8.266666666666667,2704.0,0.0045817110720364615,5362.0,2020-06-08,10.0,crescendo,12.7,0.7145971950653406,0.13375246548323472,1777225,RO,Rondônia,11,86639.0,2020-09-16 18:27:08
81,37033.0,357.46666666666664,8626.0,0.0,estabilizando,449.9,25.31474630392888,245.0,8.266666666666667,2579.0,0.0045817110720364615,5133.0,2020-06-09,0.0,estabilizando,10.4,0.5851819550141373,0.1386066951014605,1777225,RO,Rondônia,11,89218.0,2020-09-16 18:27:08
82,35626.0,342.2,8626.0,0.0,estabilizando,416.0,23.407278200565486,245.0,7.466666666666668,2559.0,0.0045817110720364615,4764.0,2020-06-10,0.0,estabilizando,9.3,0.5232877097722574,0.13372411098085188,1777225,RO,Rondônia,11,91777.0,2020-09-16 18:27:08
83,38391.0,445.66666666666674,10547.0,1921.0,estabilizando,584.0,32.86021747387078,293.0,10.4,2718.0,0.0045817110720364615,6295.0,2020-06-11,48.0,estabilizando,14.1,0.7933716890095514,0.16396860436595534,1777225,RO,Rondônia,11,94495.0,2020-09-16 18:27:08
84,37457.0,464.8,11224.0,677.0,estabilizando,623.1,35.060276554741236,296.0,10.266666666666667,2590.0,0.0045817110720364615,6722.0,2020-06-12,3.0,estabilizando,11.9,0.6695831985257916,0.17945945945945946,1777225,RO,Rondônia,11,97085.0,2020-09-16 18:27:08
85,35493.0,475.33333333333326,11632.0,408.0,estabilizando,561.6,31.59982557076341,309.0,10.933333333333335,2449.0,0.0045817110720364615,6889.0,2020-06-13,13.0,estabilizando,11.6,0.6527029498234608,0.1940928270042194,1777225,RO,Rondônia,11,99534.0,2020-09-16 18:27:08
86,33842.0,474.8,11865.0,233.0,estabilizando,536.4,30.18188467976761,324.0,11.533333333333333,2321.0,0.0045817110720364615,6923.0,2020-06-14,15.0,estabilizando,12.7,0.7145971950653406,0.2045669969840586,1777225,RO,Rondônia,11,101855.0,2020-09-16 18:27:08
87,31170.0,482.53333333333336,12180.0,315.0,estabilizando,507.7,28.567007553911296,332.0,11.733333333333333,2078.0,0.0045817110720364615,7238.0,2020-06-15,8.0,estabilizando,12.4,0.6977169463630097,0.23221045877446264,1777225,RO,Rondônia,11,103933.0,2020-09-16 18:27:08
88,29733.0,537.8666666666667,13010.0,830.0,estabilizando,626.3,35.24033254089943,346.0,12.666666666666664,2123.0,0.0045817110720364615,7533.0,2020-06-16,14.0,estabilizando,14.4,0.8102519377118823,0.2533521745956979,1777225,RO,Rondônia,11,106056.0,2020-09-16 18:27:08
89,29995.0,539.3333333333334,13567.0,557.0,estabilizando,705.9,39.71922519658456,361.0,12.6,2060.0,0.0045817110720364615,7853.0,2020-06-17,15.0,estabilizando,16.6,0.934040428195642,0.26181229773462783,1777225,RO,Rondônia,11,108116.0,2020-09-16 18:27:08
90,28953.0,539.3333333333334,13804.0,237.0,estabilizando,465.3,26.181265737315197,374.0,12.933333333333335,2126.0,0.0045817110720364615,7345.0,2020-06-18,13.0,estabilizando,11.6,0.6527029498234608,0.2536845406083412,1777225,RO,Rondônia,11,110242.0,2020-09-16 18:27:08
91,29294.0,526.2666666666668,14353.0,549.0,estabilizando,447.0,25.151570566473012,391.0,13.133333333333333,2058.0,0.0045817110720364615,7491.0,2020-06-19,17.0,estabilizando,13.6,0.7652379411723332,0.2557175251052802,1777225,RO,Rondônia,11,112300.0,2020-09-16 18:27:08
92,26297.0,539.3333333333334,14952.0,599.0,estabilizando,474.3,26.687673198385124,409.0,13.066666666666665,1956.0,0.0045817110720364615,7251.0,2020-06-20,18.0,estabilizando,14.3,0.8046251881444387,0.27573278800272666,1777225,RO,Rondônia,11,114256.0,2020-09-16 18:27:08
93,31011.0,498.66666666666674,15181.0,229.0,estabilizando,473.7,26.653912700980463,417.0,12.6,2187.0,0.0045817110720364615,7071.0,2020-06-21,8.0,estabilizando,13.3,0.7483576924700025,0.2280140222527054,1777225,RO,Rondônia,11,116443.0,2020-09-16 18:27:08
94,32949.0,514.4666666666667,15827.0,646.0,estabilizando,521.0,29.315365246381297,432.0,13.133333333333333,2354.0,0.0045817110720364615,7201.0,2020-06-22,15.0,estabilizando,14.3,0.8046251881444387,0.21854998583970547,1777225,RO,Rondônia,11,118797.0,2020-09-16 18:27:08
95,32040.0,524.8666666666667,16499.0,672.0,estabilizando,498.4,28.043719844139037,444.0,13.266666666666667,2136.0,0.0045817110720364615,7873.0,2020-06-23,12.0,estabilizando,14.0,0.7877449394421078,0.24572409488139824,1777225,RO,Rondônia,11,120933.0,2020-09-16 18:27:08
96,35235.0,586.5333333333333,17424.0,925.0,estabilizando,551.0,31.00339011661439,455.0,14.0,2349.0,0.0045817110720364615,8798.0,2020-06-24,11.0,estabilizando,13.4,0.7539844420374461,0.2496949056336029,1777225,RO,Rondônia,11,123282.0,2020-09-16 18:27:08
97,28081.0,586.5333333333333,17424.0,0.0,estabilizando,517.1,29.095922013251,455.0,14.0,2395.0,0.0045817110720364615,6877.0,2020-06-25,0.0,estabilizando,11.6,0.6527029498234608,0.2448990953375087,1777225,RO,Rondônia,11,125677.0,2020-09-16 18:27:08
98,29400.0,458.46666666666664,17424.0,0.0,estabilizando,438.7,24.684550352375197,455.0,10.8,2174.0,0.0045817110720364615,6200.0,2020-06-26,0.0,estabilizando,9.1,0.5120342106373701,0.21088623121741795,1777225,RO,Rondônia,11,127851.0,2020-09-16 18:27:08
99,31989.0,567.4,19735.0,2311.0,estabilizando,683.3,38.447579794342296,481.0,12.333333333333336,2240.0,0.0045817110720364615,8103.0,2020-06-27,26.0,estabilizando,10.3,0.5795552054466936,0.2533035714285714,1777225,RO,Rondônia,11,130091.0,2020-09-16 18:27:08
100,32964.0,545.8666666666667,19820.0,85.0,estabilizando,662.7,37.28846938344892,486.0,11.8,2262.0,0.0045817110720364615,7955.0,2020-06-28,5.0,estabilizando,9.9,0.5570482071769189,0.2413203654582965,1777225,RO,Rondônia,11,132353.0,2020-09-16 18:27:08
